Card,Floor,Picked,Act,Boss
SKIP,5.0,False,1,False
Iron Wave,7.0,True,1,False
True Grit,7.0,False,1,False
Thunderclap,7.0,False,1,False
SKIP,7.0,False,1,False
Corruption,10.0,True,1,False
Body Slam,10.0,False,1,False
Headbutt,10.0,False,1,False
SKIP,10.0,False,1,False
Dark Embrace,12.0,True,1,False
Demon Form,12.0,False,1,False
Headbutt,12.0,False,1,False
SKIP,12.0,False,1,False
Pommel Strike,13.0,True,1,False
Evolve,13.0,False,1,False
Clash,13.0,False,1,False
SKIP,13.0,False,1,False
Pommel Strike,14.0,True,1,False
Iron Wave,14.0,False,1,False
Warcry,14.0,False,1,False
SKIP,14.0,False,1,False
Feed,0.0,True,1,False
Barricade,0.0,False,1,False
Brutality,0.0,False,1,False
SKIP,0.0,False,1,False
Armaments,1.0,True,1,False
Combust,1.0,False,1,False
Carnage,1.0,False,1,False
SKIP,1.0,False,1,False
Thunderclap,2.0,True,1,False
Sentinel,2.0,False,1,False
True Grit,2.0,False,1,False
SKIP,2.0,False,1,False
SKIP,3.0,True,1,False
Dual Wield,3.0,False,1,False
Clash,3.0,False,1,False
Rage,3.0,False,1,False
SKIP,3.0,False,1,False
SKIP,4.0,True,1,False
Flex,4.0,False,1,False
Metallicize,4.0,False,1,False
Body Slam,4.0,False,1,False
SKIP,4.0,False,1,False
SKIP,4.0,True,1,False
Flex,4.0,False,1,False
Metallicize,4.0,False,1,False
Body Slam,4.0,False,1,False
SKIP,4.0,False,1,False
Anger,5.0,True,1,False
Twin Strike,5.0,False,1,False
Perfected Strike,5.0,False,1,False
SKIP,5.0,False,1,False
Twin Strike,1.0,True,1,False
Searing Blow,1.0,False,1,False
Clash,1.0,False,1,False
SKIP,1.0,False,1,False
Blood for Blood,2.0,True,1,False
Twin Strike,2.0,False,1,False
Warcry,2.0,False,1,False
SKIP,2.0,False,1,False
Pummel,6.0,True,1,False
Dual Wield,6.0,False,1,False
True Grit,6.0,False,1,False
SKIP,6.0,False,1,False
Battle Trance,7.0,True,1,False
Sword Boomerang,7.0,False,1,False
Heavy Blade,7.0,False,1,False
SKIP,7.0,False,1,False
Whirlwind,11.0,True,1,False
Pummel,11.0,False,1,False
Heavy Blade,11.0,False,1,False
SKIP,11.0,False,1,False
Second Wind,12.0,True,1,False
Infernal Blade,12.0,False,1,False
Rage,12.0,False,1,False
SKIP,12.0,False,1,False
Burning Pact,14.0,True,1,False
Warcry,14.0,False,1,False
Havoc,14.0,False,1,False
SKIP,14.0,False,1,False
Feed,16.0,True,1,True
Impervious,16.0,False,1,True
Barricade,16.0,False,1,True
Berserk,16.0,False,1,True
SKIP,16.0,False,1,True
SKIP,18.0,True,2,False
Body Slam,18.0,False,2,False
Cleave,18.0,False,2,False
Heavy Blade,18.0,False,2,False
True Grit,18.0,False,2,False
SKIP,18.0,False,2,False
Bloodletting,21.0,True,2,False
Infernal Blade,21.0,False,2,False
Flame Barrier,21.0,False,2,False
Reckless Charge,21.0,False,2,False
SKIP,21.0,False,2,False
Pommel Strike,1.0,True,1,False
Wild Strike,1.0,False,1,False
Reckless Charge,1.0,False,1,False
SKIP,1.0,False,1,False
Perfected Strike,2.0,True,1,False
Dark Embrace,2.0,False,1,False
Blood for Blood,2.0,False,1,False
SKIP,2.0,False,1,False
Twin Strike,4.0,True,1,False
Heavy Blade,4.0,False,1,False
Havoc,4.0,False,1,False
SKIP,4.0,False,1,False
Combust,7.0,True,1,False
Sword Boomerang,7.0,False,1,False
Flex,7.0,False,1,False
SKIP,7.0,False,1,False
Pommel Strike,8.0,True,1,False
Clothesline,8.0,False,1,False
Sentinel,8.0,False,1,False
SKIP,8.0,False,1,False
SKIP,11.0,True,1,False
Carnage,11.0,False,1,False
Iron Wave,11.0,False,1,False
Headbutt,11.0,False,1,False
SKIP,11.0,False,1,False
SKIP,11.0,True,1,False
Carnage,11.0,False,1,False
Iron Wave,11.0,False,1,False
Headbutt,11.0,False,1,False
SKIP,11.0,False,1,False
Corruption,12.0,True,1,False
Cleave,12.0,False,1,False
Flex,12.0,False,1,False
SKIP,12.0,False,1,False
Pommel Strike,13.0,True,1,False
Havoc,13.0,False,1,False
Flame Barrier,13.0,False,1,False
SKIP,13.0,False,1,False
Whirlwind,14.0,True,1,False
Sword Boomerang,14.0,False,1,False
Body Slam,14.0,False,1,False
SKIP,14.0,False,1,False
SKIP,1.0,True,1,False
True Grit,1.0,False,1,False
Burning Pact,1.0,False,1,False
Rupture,1.0,False,1,False
SKIP,1.0,False,1,False
Shockwave,2.0,True,1,False
Seeing Red,2.0,False,1,False
Disarm,2.0,False,1,False
SKIP,2.0,False,1,False
Feel No Pain,3.0,True,1,False
Thunderclap,3.0,False,1,False
Disarm,3.0,False,1,False
SKIP,3.0,False,1,False
Hemokinesis,5.0,True,1,False
Cleave,5.0,False,1,False
Body Slam,5.0,False,1,False
SKIP,5.0,False,1,False
Ghostly Armor,6.0,True,1,False
Iron Wave,6.0,False,1,False
Fire Breathing,6.0,False,1,False
SKIP,6.0,False,1,False
Flame Barrier,8.0,True,1,False
Warcry,8.0,False,1,False
Searing Blow,8.0,False,1,False
SKIP,8.0,False,1,False
Wild Strike,10.0,True,1,False
Shockwave,10.0,False,1,False
Uppercut,10.0,False,1,False
SKIP,10.0,False,1,False
SKIP,12.0,True,1,False
Wild Strike,12.0,False,1,False
Thunderclap,12.0,False,1,False
Juggernaut,12.0,False,1,False
SKIP,12.0,False,1,False
True Grit,14.0,True,1,False
Cleave,14.0,False,1,False
Armaments,14.0,False,1,False
SKIP,14.0,False,1,False
Apotheosis,0.0,True,1,False
Transmutation,0.0,False,1,False
Panache,0.0,False,1,False
SKIP,0.0,False,1,False
Power Through,1.0,True,1,False
Sentinel,1.0,False,1,False
Armaments,1.0,False,1,False
SKIP,1.0,False,1,False
SKIP,4.0,True,1,False
Wild Strike,4.0,False,1,False
Heavy Blade,4.0,False,1,False
Thunderclap,4.0,False,1,False
SKIP,4.0,False,1,False
Feel No Pain,5.0,True,1,False
Thunderclap,5.0,False,1,False
Sword Boomerang,5.0,False,1,False
SKIP,5.0,False,1,False
SKIP,6.0,True,1,False
Infernal Blade,6.0,False,1,False
Wild Strike,6.0,False,1,False
Rage,6.0,False,1,False
SKIP,6.0,False,1,False
Anger,8.0,True,1,False
Combust,8.0,False,1,False
Reckless Charge,8.0,False,1,False
SKIP,8.0,False,1,False
Carnage,10.0,True,1,False
Ghostly Armor,10.0,False,1,False
Sever Soul,10.0,False,1,False
SKIP,10.0,False,1,False
SKIP,11.0,True,1,False
Carnage,11.0,False,1,False
Anger,11.0,False,1,False
Heavy Blade,11.0,False,1,False
SKIP,11.0,False,1,False
SKIP,12.0,True,1,False
Cleave,12.0,False,1,False
Iron Wave,12.0,False,1,False
Body Slam,12.0,False,1,False
SKIP,12.0,False,1,False
SKIP,13.0,True,1,False
Sword Boomerang,13.0,False,1,False
Carnage,13.0,False,1,False
Flex,13.0,False,1,False
SKIP,13.0,False,1,False
Corruption,16.0,True,1,True
Exhume,16.0,False,1,True
Immolate,16.0,False,1,True
SKIP,16.0,False,1,True
Shrug It Off,18.0,True,2,False
Perfected Strike,18.0,False,2,False
Sever Soul,18.0,False,2,False
SKIP,18.0,False,2,False
Seeing Red,19.0,True,2,False
Rupture,19.0,False,2,False
Disarm,19.0,False,2,False
SKIP,19.0,False,2,False
Warcry,21.0,True,2,False
Havoc,21.0,False,2,False
Pommel Strike,21.0,False,2,False
SKIP,21.0,False,2,False
Evolve,24.0,True,2,False
Metallicize,24.0,False,2,False
Warcry,24.0,False,2,False
SKIP,24.0,False,2,False
SKIP,27.0,True,2,False
Hemokinesis,27.0,False,2,False
Anger,27.0,False,2,False
Fire Breathing,27.0,False,2,False
SKIP,27.0,False,2,False
SKIP,30.0,True,2,False
Combust,30.0,False,2,False
Heavy Blade,30.0,False,2,False
Iron Wave,30.0,False,2,False
SKIP,30.0,False,2,False
Spot Weakness,31.0,True,2,False
Flex,31.0,False,2,False
Shrug It Off,31.0,False,2,False
SKIP,31.0,False,2,False
Limit Break,33.0,True,2,True
Exhume,33.0,False,2,True
Impervious,33.0,False,2,True
SKIP,33.0,False,2,True
Second Wind,35.0,True,3,False
True Grit,35.0,False,3,False
Clash,35.0,False,3,False
SKIP,35.0,False,3,False
Headbutt,38.0,True,3,False
Clothesline,38.0,False,3,False
Cleave,38.0,False,3,False
SKIP,38.0,False,3,False
Bloodletting,40.0,True,3,False
Body Slam,40.0,False,3,False
Disarm,40.0,False,3,False
SKIP,40.0,False,3,False
Pommel Strike,41.0,True,3,False
True Grit,41.0,False,3,False
Thunderclap,41.0,False,3,False
SKIP,41.0,False,3,False
Intimidate,45.0,True,3,False
Heavy Blade,45.0,False,3,False
Juggernaut,45.0,False,3,False
SKIP,45.0,False,3,False
SKIP,47.0,True,3,False
Clothesline,47.0,False,3,False
Headbutt,47.0,False,3,False
Flex,47.0,False,3,False
SKIP,47.0,False,3,False
Dual Wield,48.0,True,3,False
Whirlwind,48.0,False,3,False
Twin Strike,48.0,False,3,False
SKIP,48.0,False,3,False
Headbutt,1.0,True,1,False
Clothesline,1.0,False,1,False
Shockwave,1.0,False,1,False
SKIP,1.0,False,1,False
Metallicize,3.0,True,1,False
Entrench,3.0,False,1,False
Dual Wield,3.0,False,1,False
SKIP,3.0,False,1,False
Clash,4.0,True,1,False
Sword Boomerang,4.0,False,1,False
Seeing Red,4.0,False,1,False
SKIP,4.0,False,1,False
Bludgeon,5.0,True,1,False
Body Slam,5.0,False,1,False
Pommel Strike,5.0,False,1,False
SKIP,5.0,False,1,False
Blood for Blood,7.0,True,1,False
Fire Breathing,7.0,False,1,False
Flame Barrier,7.0,False,1,False
SKIP,7.0,False,1,False
SKIP,8.0,True,1,False
Warcry,8.0,False,1,False
Body Slam,8.0,False,1,False
Headbutt,8.0,False,1,False
SKIP,8.0,False,1,False
Ghostly Armor,10.0,True,1,False
Dual Wield,10.0,False,1,False
Clash,10.0,False,1,False
SKIP,10.0,False,1,False
Pommel Strike,12.0,True,1,False
Iron Wave,12.0,False,1,False
Anger,12.0,False,1,False
SKIP,12.0,False,1,False
Inflame,14.0,True,1,False
Iron Wave,14.0,False,1,False
Dual Wield,14.0,False,1,False
SKIP,14.0,False,1,False
Barricade,16.0,True,1,True
Reaper,16.0,False,1,True
Brutality,16.0,False,1,True
SKIP,16.0,False,1,True
Intimidate,18.0,True,2,False
Anger,18.0,False,2,False
Spot Weakness,18.0,False,2,False
SKIP,18.0,False,2,False
Combust,22.0,True,2,False
Perfected Strike,22.0,False,2,False
Clash,22.0,False,2,False
SKIP,22.0,False,2,False
Demon Form,24.0,True,2,False
Burning Pact,24.0,False,2,False
Sword Boomerang,24.0,False,2,False
SKIP,24.0,False,2,False
True Grit,27.0,True,2,False
Havoc,27.0,False,2,False
Wild Strike,27.0,False,2,False
Shrug It Off,27.0,False,2,False
SKIP,27.0,False,2,False
SKIP,30.0,True,2,False
Flame Barrier,30.0,False,2,False
True Grit,30.0,False,2,False
Berserk,30.0,False,2,False
Pommel Strike,30.0,False,2,False
SKIP,30.0,False,2,False
Offering,33.0,True,2,True
Immolate,33.0,False,2,True
Juggernaut,33.0,False,2,True
Berserk,33.0,False,2,True
SKIP,33.0,False,2,True
Rupture,1.0,True,1,False
Heavy Blade,1.0,False,1,False
Flex,1.0,False,1,False
SKIP,1.0,False,1,False
Pommel Strike,3.0,True,1,False
Wild Strike,3.0,False,1,False
Intimidate,3.0,False,1,False
SKIP,3.0,False,1,False
Pommel Strike,5.0,True,1,False
Iron Wave,5.0,False,1,False
Clash,5.0,False,1,False
SKIP,5.0,False,1,False
Battle Trance,7.0,True,1,False
Ghostly Armor,7.0,False,1,False
Dark Embrace,7.0,False,1,False
SKIP,7.0,False,1,False
Whirlwind,10.0,True,1,False
Wild Strike,10.0,False,1,False
Cleave,10.0,False,1,False
SKIP,10.0,False,1,False
Uppercut,12.0,True,1,False
True Grit,12.0,False,1,False
Clothesline,12.0,False,1,False
SKIP,12.0,False,1,False
Bloodletting,13.0,True,1,False
Twin Strike,13.0,False,1,False
Battle Trance,13.0,False,1,False
SKIP,13.0,False,1,False
Fiend Fire,16.0,True,1,True
Demon Form,16.0,False,1,True
Juggernaut,16.0,False,1,True
SKIP,16.0,False,1,True
Armaments,18.0,True,2,False
Anger,18.0,False,2,False
Havoc,18.0,False,2,False
SKIP,18.0,False,2,False
Power Through,19.0,True,2,False
True Grit,19.0,False,2,False
Twin Strike,19.0,False,2,False
SKIP,19.0,False,2,False
Havoc,21.0,True,2,False
Shrug It Off,21.0,False,2,False
Metallicize,21.0,False,2,False
SKIP,21.0,False,2,False
Headbutt,25.0,True,2,False
True Grit,25.0,False,2,False
Rampage,25.0,False,2,False
SKIP,25.0,False,2,False
Apotheosis,0.0,True,1,False
Secret Weapon,0.0,False,1,False
Transmutation,0.0,False,1,False
SKIP,0.0,False,1,False
Iron Wave,1.0,True,1,False
Sword Boomerang,1.0,False,1,False
Burning Pact,1.0,False,1,False
SKIP,1.0,False,1,False
Body Slam,5.0,True,1,False
Seeing Red,5.0,False,1,False
Sword Boomerang,5.0,False,1,False
SKIP,5.0,False,1,False
Cleave,6.0,True,1,False
Anger,6.0,False,1,False
Iron Wave,6.0,False,1,False
SKIP,6.0,False,1,False
Blood for Blood,7.0,True,1,False
Dark Embrace,7.0,False,1,False
Dual Wield,7.0,False,1,False
SKIP,7.0,False,1,False
Battle Trance,8.0,True,1,False
Cleave,8.0,False,1,False
Metallicize,8.0,False,1,False
SKIP,8.0,False,1,False
Fiend Fire,12.0,True,1,False
Disarm,12.0,False,1,False
Headbutt,12.0,False,1,False
SKIP,12.0,False,1,False
Headbutt,13.0,True,1,False
Cleave,13.0,False,1,False
Iron Wave,13.0,False,1,False
SKIP,13.0,False,1,False
Corruption,16.0,True,1,True
Immolate,16.0,False,1,True
Double Tap,16.0,False,1,True
SKIP,16.0,False,1,True
SKIP,18.0,True,2,False
Rage,18.0,False,2,False
Cleave,18.0,False,2,False
Heavy Blade,18.0,False,2,False
SKIP,18.0,False,2,False
Shrug It Off,22.0,True,2,False
Heavy Blade,22.0,False,2,False
Clash,22.0,False,2,False
SKIP,22.0,False,2,False
Bloodletting,23.0,True,2,False
Armaments,23.0,False,2,False
Clash,23.0,False,2,False
SKIP,23.0,False,2,False
Warcry,24.0,True,2,False
Body Slam,24.0,False,2,False
Infernal Blade,24.0,False,2,False
SKIP,24.0,False,2,False
Shrug It Off,27.0,True,2,False
Heavy Blade,27.0,False,2,False
Anger,27.0,False,2,False
SKIP,27.0,False,2,False
Spot Weakness,29.0,True,2,False
Sentinel,29.0,False,2,False
Rampage,29.0,False,2,False
SKIP,29.0,False,2,False
SKIP,31.0,True,2,False
Shrug It Off,31.0,False,2,False
Twin Strike,31.0,False,2,False
Brutality,31.0,False,2,False
SKIP,31.0,False,2,False
Limit Break,33.0,True,2,True
Immolate,33.0,False,2,True
Bludgeon,33.0,False,2,True
SKIP,33.0,False,2,True
Flame Barrier,35.0,True,3,False
Metallicize,35.0,False,3,False
Cleave,35.0,False,3,False
SKIP,35.0,False,3,False
True Grit,36.0,True,3,False
Sword Boomerang,36.0,False,3,False
Clash,36.0,False,3,False
SKIP,36.0,False,3,False
SKIP,37.0,True,3,False
Thunderclap,37.0,False,3,False
Armaments,37.0,False,3,False
Clothesline,37.0,False,3,False
SKIP,37.0,False,3,False
Pommel Strike,38.0,True,3,False
Iron Wave,38.0,False,3,False
Infernal Blade,38.0,False,3,False
SKIP,38.0,False,3,False
Feed,41.0,True,3,False
Flex,41.0,False,3,False
Thunderclap,41.0,False,3,False
SKIP,41.0,False,3,False
SKIP,44.0,True,3,False
Entrench,44.0,False,3,False
Cleave,44.0,False,3,False
Twin Strike,44.0,False,3,False
SKIP,44.0,False,3,False
SKIP,45.0,True,3,False
Whirlwind,45.0,False,3,False
Havoc,45.0,False,3,False
Metallicize,45.0,False,3,False
SKIP,45.0,False,3,False
Shrug It Off,46.0,True,3,False
Twin Strike,46.0,False,3,False
Clash,46.0,False,3,False
SKIP,46.0,False,3,False
SKIP,47.0,True,3,False
Reckless Charge,47.0,False,3,False
Shrug It Off,47.0,False,3,False
Shockwave,47.0,False,3,False
SKIP,47.0,False,3,False
Shockwave,47.0,True,3,False
Reckless Charge,47.0,False,3,False
Shrug It Off,47.0,False,3,False
SKIP,47.0,False,3,False
Spot Weakness,48.0,True,3,False
Shrug It Off,48.0,False,3,False
True Grit,48.0,False,3,False
SKIP,48.0,False,3,False
Anger,55.0,True,4,False
Juggernaut,55.0,False,4,False
Whirlwind,55.0,False,4,False
SKIP,55.0,False,4,False
Sword Boomerang,1.0,True,1,False
Thunderclap,1.0,False,1,False
Shockwave,1.0,False,1,False
SKIP,1.0,False,1,False
Uppercut,2.0,True,1,False
Entrench,2.0,False,1,False
Thunderclap,2.0,False,1,False
SKIP,2.0,False,1,False
Headbutt,3.0,True,1,False
Sword Boomerang,3.0,False,1,False
Uppercut,3.0,False,1,False
SKIP,3.0,False,1,False
Bludgeon,4.0,True,1,False
Ghostly Armor,4.0,False,1,False
Rampage,4.0,False,1,False
SKIP,4.0,False,1,False
Armaments,5.0,True,1,False
Sword Boomerang,5.0,False,1,False
Infernal Blade,5.0,False,1,False
SKIP,5.0,False,1,False
SKIP,7.0,True,1,False
Body Slam,7.0,False,1,False
Iron Wave,7.0,False,1,False
Headbutt,7.0,False,1,False
SKIP,7.0,False,1,False
Pommel Strike,8.0,True,1,False
Sentinel,8.0,False,1,False
True Grit,8.0,False,1,False
SKIP,8.0,False,1,False
Bloodletting,10.0,True,1,False
Clash,10.0,False,1,False
Disarm,10.0,False,1,False
SKIP,10.0,False,1,False
SKIP,11.0,True,1,False
Perfected Strike,11.0,False,1,False
Double Tap,11.0,False,1,False
Wild Strike,11.0,False,1,False
SKIP,11.0,False,1,False
Burning Pact,14.0,True,1,False
Dark Embrace,14.0,False,1,False
Reckless Charge,14.0,False,1,False
SKIP,14.0,False,1,False
Offering,16.0,True,1,True
Brutality,16.0,False,1,True
Bludgeon,16.0,False,1,True
SKIP,16.0,False,1,True
Pommel Strike,18.0,True,2,False
True Grit,18.0,False,2,False
Uppercut,18.0,False,2,False
SKIP,18.0,False,2,False
Anger,21.0,True,2,False
Bloodletting,21.0,False,2,False
Rage,21.0,False,2,False
SKIP,21.0,False,2,False
Burning Pact,23.0,True,2,False
Evolve,23.0,False,2,False
Headbutt,23.0,False,2,False
SKIP,23.0,False,2,False
Spot Weakness,24.0,True,2,False
Seeing Red,24.0,False,2,False
Armaments,24.0,False,2,False
SKIP,24.0,False,2,False
Pummel,29.0,True,2,False
Entrench,29.0,False,2,False
Dual Wield,29.0,False,2,False
SKIP,29.0,False,2,False
SKIP,31.0,True,2,False
Sword Boomerang,31.0,False,2,False
Thunderclap,31.0,False,2,False
Hemokinesis,31.0,False,2,False
SKIP,31.0,False,2,False
Secret Weapon,0.0,True,1,False
Secret Technique,0.0,False,1,False
Transmutation,0.0,False,1,False
SKIP,0.0,False,1,False
Iron Wave,1.0,True,1,False
Havoc,1.0,False,1,False
Warcry,1.0,False,1,False
SKIP,1.0,False,1,False
SKIP,2.0,True,1,False
Iron Wave,2.0,False,1,False
True Grit,2.0,False,1,False
Body Slam,2.0,False,1,False
SKIP,2.0,False,1,False
Whirlwind,3.0,True,1,False
Body Slam,3.0,False,1,False
Reckless Charge,3.0,False,1,False
SKIP,3.0,False,1,False
Hemokinesis,4.0,True,1,False
Cleave,4.0,False,1,False
Shrug It Off,4.0,False,1,False
SKIP,4.0,False,1,False
Barricade,8.0,True,1,False
Searing Blow,8.0,False,1,False
Anger,8.0,False,1,False
SKIP,8.0,False,1,False
Inflame,10.0,True,1,False
Evolve,10.0,False,1,False
Perfected Strike,10.0,False,1,False
SKIP,10.0,False,1,False
SKIP,11.0,True,1,False
Clash,11.0,False,1,False
Infernal Blade,11.0,False,1,False
Cleave,11.0,False,1,False
SKIP,11.0,False,1,False
Armaments,12.0,True,1,False
Warcry,12.0,False,1,False
Fire Breathing,12.0,False,1,False
SKIP,12.0,False,1,False
Flame Barrier,13.0,True,1,False
Headbutt,13.0,False,1,False
Warcry,13.0,False,1,False
SKIP,13.0,False,1,False
Impervious,16.0,True,1,True
Offering,16.0,False,1,True
Brutality,16.0,False,1,True
SKIP,16.0,False,1,True
SKIP,18.0,True,2,False
Havoc,18.0,False,2,False
Thunderclap,18.0,False,2,False
Warcry,18.0,False,2,False
SKIP,18.0,False,2,False
SKIP,19.0,True,2,False
Perfected Strike,19.0,False,2,False
Heavy Blade,19.0,False,2,False
Pommel Strike,19.0,False,2,False
SKIP,19.0,False,2,False
Clothesline,20.0,True,2,False
Anger,20.0,False,2,False
Headbutt,20.0,False,2,False
SKIP,20.0,False,2,False
SKIP,24.0,True,2,False
Havoc,24.0,False,2,False
Intimidate,24.0,False,2,False
Anger,24.0,False,2,False
SKIP,24.0,False,2,False
Reaper,25.0,True,2,False
Fire Breathing,25.0,False,2,False
Warcry,25.0,False,2,False
SKIP,25.0,False,2,False
SKIP,27.0,True,2,False
Wild Strike,27.0,False,2,False
Armaments,27.0,False,2,False
Headbutt,27.0,False,2,False
SKIP,27.0,False,2,False
SKIP,28.0,True,2,False
True Grit,28.0,False,2,False
Flex,28.0,False,2,False
Sever Soul,28.0,False,2,False
SKIP,28.0,False,2,False
SKIP,28.0,True,2,False
True Grit,28.0,False,2,False
Flex,28.0,False,2,False
Sever Soul,28.0,False,2,False
SKIP,28.0,False,2,False
Feel No Pain,29.0,True,2,False
Rupture,29.0,False,2,False
Bloodletting,29.0,False,2,False
SKIP,29.0,False,2,False
SKIP,31.0,True,2,False
Armaments,31.0,False,2,False
Searing Blow,31.0,False,2,False
Body Slam,31.0,False,2,False
SKIP,31.0,False,2,False
Corruption,33.0,True,2,True
Feed,33.0,False,2,True
Berserk,33.0,False,2,True
SKIP,33.0,False,2,True
Seeing Red,35.0,True,3,False
True Grit,35.0,False,3,False
Reckless Charge,35.0,False,3,False
SKIP,35.0,False,3,False
SKIP,36.0,True,3,False
Clash,36.0,False,3,False
Seeing Red,36.0,False,3,False
Havoc,36.0,False,3,False
SKIP,36.0,False,3,False
SKIP,41.0,True,3,False
Headbutt,41.0,False,3,False
Flex,41.0,False,3,False
Intimidate,41.0,False,3,False
SKIP,41.0,False,3,False
Sentinel,45.0,True,3,False
Seeing Red,45.0,False,3,False
Iron Wave,45.0,False,3,False
SKIP,45.0,False,3,False
SKIP,46.0,True,3,False
Cleave,46.0,False,3,False
Clothesline,46.0,False,3,False
Sword Boomerang,46.0,False,3,False
SKIP,46.0,False,3,False
SKIP,48.0,True,3,False
Pommel Strike,48.0,False,3,False
Clothesline,48.0,False,3,False
Perfected Strike,48.0,False,3,False
SKIP,48.0,False,3,False
True Grit,55.0,True,4,False
Infernal Blade,55.0,False,4,False
Brutality,55.0,False,4,False
SKIP,55.0,False,4,False
Apotheosis,0.0,True,1,False
Panache,0.0,False,1,False
Secret Technique,0.0,False,1,False
SKIP,0.0,False,1,False
Blood for Blood,1.0,True,1,False
Whirlwind,1.0,False,1,False
Ghostly Armor,1.0,False,1,False
SKIP,1.0,False,1,False
Cleave,3.0,True,1,False
Perfected Strike,3.0,False,1,False
Wild Strike,3.0,False,1,False
SKIP,3.0,False,1,False
Carnage,4.0,True,1,False
Entrench,4.0,False,1,False
Heavy Blade,4.0,False,1,False
SKIP,4.0,False,1,False
Disarm,5.0,True,1,False
Carnage,5.0,False,1,False
Warcry,5.0,False,1,False
SKIP,5.0,False,1,False
Metallicize,7.0,True,1,False
Heavy Blade,7.0,False,1,False
Reckless Charge,7.0,False,1,False
SKIP,7.0,False,1,False
Dual Wield,8.0,True,1,False
Wild Strike,8.0,False,1,False
Iron Wave,8.0,False,1,False
SKIP,8.0,False,1,False
Spot Weakness,10.0,True,1,False
Limit Break,10.0,False,1,False
Flex,10.0,False,1,False
SKIP,10.0,False,1,False
Anger,12.0,True,1,False
Headbutt,12.0,False,1,False
Perfected Strike,12.0,False,1,False
SKIP,12.0,False,1,False
Power Through,13.0,True,1,False
Cleave,13.0,False,1,False
Body Slam,13.0,False,1,False
